ID,Title,About,Score,Categories,img_url,1,2,3,4,5,total_reviews,TA_url
1217,St. Patrick's Park,,4.0,Gardens,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/76/6e/39/st-patricks-park.jpg?w=900&h=600&s=1,1,3,39,105,112,260,https://www.tripadvisor.ie/Attraction_Review-g186605-d8028663-Reviews-St_Patrick_s_Park-Dublin_County_Dublin.html
1213,St. Columb's Cathedral,"Majestic, neo-Gothic Church of Ireland (Anglican) Cathedral, built between 1628 and 1633. St. Columb's is the oldest and most historic building within the walled City of Londonderry. It has recently been extensively restored. The Chapter House Museum displays artefacts from the Siege of Londonderry in 1689 and also many other interesting items.There is an audio visual display which tells the visitor the history of the Cathedral and there are guide leaflets available in 8 Languages. Admission is free - donations are welcome.",4.5,Architectural Buildings • Religious Sites,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/d9/ec/b9/st-columb-s-cathedral.jpg?w=900&h=600&s=1,4,1,16,123,197,341,https://www.tripadvisor.ie/Attraction_Review-g186482-d189979-Reviews-St_Columb_s_Cathedral-Derry_County_Londonderry_Northern_Ireland.html
1211,Dublin Writers Museum,"Temporarily closed Housing memorabilia of Ireland's most influential writers, the museum has a recording of James Joyce reading from ""Anna Livia Plurabelle.""",4.0,Speciality Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/5c/c5/63/dublin-writers-museum.jpg?w=900&h=600&s=1,19,37,93,181,150,480,https://www.tripadvisor.ie/Attraction_Review-g186605-d188497-Reviews-Dublin_Writers_Museum-Dublin_County_Dublin.html
1203,Wild Nephin National Park - Ballycroy Visitor Centre,"The Ballycroy Visitor Centre is the main interpretative centre for Wild Nephin National Park, Ireland's sixth National Park. The National Park was established in 1998 and covers 15,000 hectares of mountaineous terrain, Atlantic blanket bog and forestry. The Visitor Centre was opened in 2009 and is located along the N59 road between Mulranny and Bangor Erris. The Visitor Centre houses a free exhibition on the National Park, a café and art gallery, and a 2km nature trail. A 10 minute drive south of the Visitor Centre is the 2km Claggan Mountain coastal trail. The main looped walkways in the National Park are accessed on the eastern side of the National Park at the Letterkeen Trailhead (45 minutes drive from the Visitor Centre) which is north of Newport accessed via the Nephin Drive.",4.5,Visitor Centres • National Parks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/26/ba/ee/ballycroy-national-park.jpg?w=900&h=600&s=1,4,5,15,79,165,268,https://www.tripadvisor.ie/Attraction_Review-g2065506-d1908847-Reviews-Wild_Nephin_National_Park_Ballycroy_Visitor_Centre-Ballycroy_Westport_County_May.html
1186,Dun na sead castle / Baltimore Castle,,4.0,Speciality Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/1e/8a/f6/20180812-164027-largejpg.jpg?w=900&h=600&s=1,3,6,16,36,64,125,https://www.tripadvisor.ie/Attraction_Review-g211928-d5608496-Reviews-Dun_na_sead_castle_Baltimore_Castle-Baltimore_County_Cork.html
1238,Valentia Island Ice Cream,"Sit on the terrace here, gazing out over green fields and the sea view, eating homemade ice cream produced from the milk of the Daly’s pedigree herd of Fresians, it’s hard to imagine feeling better. This is happiness in a double whammy cornet full!",4.0,Farms,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/c2/35/10/strawberry-sorbet.jpg?w=900&h=600&s=1,11,4,14,23,70,122,https://www.tripadvisor.ie/Attraction_Review-g211920-d2217096-Reviews-Valentia_Island_Ice_Cream-Valentia_Island_County_Kerry.html
1232,Perks Entertainment Centre,,4.0,Amusement & Theme Parks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/c3/35/05/bright-lights-of-perks.jpg?w=900&h=600&s=1,9,7,35,43,44,138,https://www.tripadvisor.ie/Attraction_Review-g212524-d2292329-Reviews-Perks_Entertainment_Centre-Youghal_County_Cork.html
1249,CIT Blackrock Castle Observatory,,4.0,Observatories & Planetariums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/92/96/34/my-photo-2015.jpg?w=900&h=600&s=1,16,23,56,119,170,384,https://www.tripadvisor.ie/Attraction_Review-g186600-d1055715-Reviews-CIT_Blackrock_Castle_Observatory-Cork_County_Cork.html
1255,Seamus Heaney HomePlace,"Immerse yourself in the extraordinary world of Seamus Heaney, and explore through his words and imagination the people and place that so inspired him. Visit the multi-award-winning exhibition now.",5.0,Visitor Centres • Speciality Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f0/74/c5/seamus-heaney-homeplace.jpg?w=900&h=600&s=1,3,1,0,9,149,162,https://www.tripadvisor.ie/Attraction_Review-g7204574-d11727146-Reviews-Seamus_Heaney_HomePlace-Bellaghy_Magherafelt_County_Londonderry_Northern_Irelan.html
1260,The Custom House Visitor Centre,,4.0,Visitor Centres • Historic Sites • Architectural Buildings • Historical & Heritage Tours • History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/7d/6a/08/custom-house.jpg?w=900&h=600&s=1,3,8,41,77,64,193,https://www.tripadvisor.ie/Attraction_Review-g186605-d214881-Reviews-The_Custom_House_Visitor_Centre-Dublin_County_Dublin.html
1248,Howth Castle,Howth Castle is a private house. The Castle is open year round to tour groups who book in advance through the website. Visitors who are not part of a group which has booked in advance can see the outside of the castle and enjoy walks through the rhododendron gardens and on the Ben of Howth. On Sunday's in August and early September 2016 there will be public guided tours open to all. Details can be found on the website along with an on- line booking facility. Prices range from €12 to €20.,4.0,Castles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/7a/39/bb/la-perfeccion-misma.jpg?w=900&h=600&s=1,2,11,38,51,40,142,https://www.tripadvisor.ie/Attraction_Review-g212088-d4374779-Reviews-Howth_Castle-Howth_County_Dublin.html
1288,Foynes Flying Boat Museum,"The Foynes Flying Boat & Maritime Museum excitingly captures the story of how Foynes became one of the great aviation hubs of the world between 1937-1945. Walk in the footsteps of JFK, Bob Hope, Eleanor Roosevelt & many other dignitaries, movie stars & refugees who landed at Foynes during World War II. Throughout the original terminal building this truly unique story is told by way of original film in a 1940’s style cinema, showcases covering the war years & numerous exhibits on the romantic flying boat era including the chance to board a life size replica of the Boeing 314 Flying Boat. Foynes & the Flying Boats will be forever connected with the invention of Irish Coffee as they combined to give us this uniquely Irish treat. Learn all about this historic event by watching a wonderful 3D holographic show re-enacting this famous night back in 1943 & after why not taste a delicious Irish Coffee in its original home.",4.5,Speciality Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/00/17/bc/c2/very-impressive-bronze.jpg?w=900&h=600&s=1,5,8,26,135,425,599,https://www.tripadvisor.ie/Attraction_Review-g186620-d189754-Reviews-Foynes_Flying_Boat_Museum-Foynes_County_Limerick.html
1284,Birr Theatre & Arts Centre,Come check out our great range of shows. From amateur dramatics to top quality musical acts from accross the globe. Theres is something for everyone is every programme. Birr Theatre & Arts Centre acknowledges support from the Arts Council of Ireland.,4.5,Theatres,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/5d/29/5c/birr-theatre-auditorium.jpg?w=900&h=600&s=1,0,1,2,28,101,132,https://www.tripadvisor.ie/Attraction_Review-g212529-d6779470-Reviews-Birr_Theatre_Arts_Centre-Birr_County_Offaly.html
1287,Monsignor Hugh O’Flaherty Memorial,,4.5,Points of Interest & Landmarks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/97/bf/85/thank-you-monsignor-hugh.jpg?w=900&h=600&s=1,1,2,9,33,69,114,https://www.tripadvisor.ie/Attraction_Review-g186612-d7174670-Reviews-Monsignor_Hugh_O_Flaherty_Memorial-Killarney_County_Kerry.html
1283,Huntington Castle,,4.5,Castles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/51/bd/0d/italian-gardens.jpg?w=900&h=600&s=1,10,9,14,50,140,223,https://www.tripadvisor.ie/Attraction_Review-g3494212-d525391-Reviews-Huntington_Castle-Clonegal_County_Carlow.html
1282,Quin Abbey,,4.5,Historic Sites • Religious Sites,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/28/5d/2b/close-in-view-of-exterior.jpg?w=900&h=600&s=1,1,3,15,84,207,310,https://www.tripadvisor.ie/Attraction_Review-g551484-d730004-Reviews-Quin_Abbey-Quin_Ennis_County_Clare.html
1280,Áras an Uachtaráin,"Originally a modest 18th-century house, the building that today serves as the official place of residence for Ireland's President has been greatly expanded over the years.",4.5,Historic Sites • Architectural Buildings • History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/ca/ae/d7/photo0jpg.jpg?w=900&h=600&s=1,0,3,11,32,85,131,https://www.tripadvisor.ie/Attraction_Review-g186605-d215064-Reviews-Aras_an_Uachtarain-Dublin_County_Dublin.html
1274,Tetrapod Trackpad,,4.0,Points of Interest & Landmarks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/2d/92/97/20180816-131508-largejpg.jpg?w=900&h=600&s=1,4,8,32,41,52,137,https://www.tripadvisor.ie/Attraction_Review-g211920-d3253093-Reviews-Tetrapod_Trackpad-Valentia_Island_County_Kerry.html
1254,The Spanish Arch,,3.5,Points of Interest & Landmarks • Bridges,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/d9/a7/97/spanish-arch-ii.jpg?w=900&h=600&s=1,19,73,297,200,112,701,https://www.tripadvisor.ie/Attraction_Review-g186609-d215974-Reviews-The_Spanish_Arch-Galway_County_Galway_Western_Ireland.html
1268,Lynch's Castle,,3.5,Art Galleries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bf/26/1a/caption.jpg?w=900&h=600&s=1,5,10,51,50,25,141,https://www.tripadvisor.ie/Attraction_Review-g186609-d215919-Reviews-Lynch_s_Castle-Galway_County_Galway_Western_Ireland.html
1272,Yeats's Grave,,4.0,Points of Interest & Landmarks • Cemeteries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/ea/f8/65/yeats-grave.jpg?w=900&h=600&s=1,1,8,63,131,113,316,https://www.tripadvisor.ie/Attraction_Review-g211933-d215212-Reviews-Yeats_s_Grave-Drumcliff_County_Sligo_Western_Ireland.html
1267,The O'Connell Monument,,4.0,Monuments & Statues,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/34/79/92/the-o-connell-monument.jpg?w=900&h=600&s=1,0,5,42,109,68,224,https://www.tripadvisor.ie/Attraction_Review-g186605-d4234529-Reviews-The_O_Connell_Monument-Dublin_County_Dublin.html
1291,3Olympia Theatre,"Much loved old theatre, highly respected by locals and visitors alike. Always busy, showing a variety of plays, musicals, pantomime, comedy as well as numerous gigs by Irish and International rock and pop artists.",4.0,Theatres,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/ac/9d/f7/3olympia-theatre-exterior.jpg?w=900&h=600&s=1,20,28,44,132,263,487,https://www.tripadvisor.ie/Attraction_Review-g186605-d523542-Reviews-3Olympia_Theatre-Dublin_County_Dublin.html
1295,Galway Greyhound Stadium,"For a great night out with a difference why not try a night at Galway Greyhound Stadium and we guarantee you a night at the Dogs in Galway is always a night to remember. The atmosphere, the food, the flutter, the craic and of course the top class racing - they all combine to make you want to come back again and again. Enjoy the fine dining of the Masters Restaurant combined with the excitement of the race night! Our restaurant provides excellent track side seating where you can enjoy all of the night's racing with tote service to your table. If you're not in the mood for a full restaurant meal we provide excellent fast food and snacks in our bars. Try the Barker's Bar for more informal packages or Stripes bar offering panoramic views of the race circuit.",4.5,Dog Tracks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/c7/ec/5c/galway-greyhound-stadium.jpg?w=900&h=600&s=1,7,4,11,70,119,211,https://www.tripadvisor.ie/Attraction_Review-g186609-d582402-Reviews-Galway_Greyhound_Stadium-Galway_County_Galway_Western_Ireland.html
1316,Newgrange Farm,,4.5,Farms,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/1f/31/90/newgrange-farm.jpg?w=900&h=600&s=1,3,6,10,45,85,149,https://www.tripadvisor.ie/Attraction_Review-g315883-d2634576-Reviews-Newgrange_Farm-Slane_County_Meath.html
1317,P&O Ferries - Larne To Cairnryan,"Voted “Best Ferry Company” three years running*, there’s no better way to start your Scottish adventure than with P&O Ferries. We operate regular daily sailings from Larne to Cairnryan, making our crossings one of the most convenient ways to travel to the UK. Whether you’re taking your car, your caravan, your bicycle, your pets, or all of the above, you’ll be ready to explore Scotland and beyond in just two hours of travel time. What’s more, when you travel with P&O Ferries, the holiday starts as soon as you step on board. Enjoy a drink in our tranquil Club Lounge, or a choice of international cuisines from our food court. Little ones will love our kid-friendly menus and after working up an appetite, will enjoy letting off steam in one of the play areas. Plus the whole family will be able to kick back and relax with fantastic sea views and free wifi access. However you like to start your journey, you’ll be travelling in style with P&O Ferries. *Globe Travel Awards 2016, 2017 & 2018",3.5,Ferries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/cc/fb/ff/european-highlander.jpg?w=900&h=600&s=1,27,10,26,42,75,180,https://www.tripadvisor.ie/Attraction_Review-g667786-d8610497-Reviews-P_O_Ferries_Larne_To_Cairnryan-Larne_County_Antrim_Northern_Ireland.html
1309,James Joyce Statue,,4.0,Monuments & Statues,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/1b/e8/ee/james-joyce-statue.jpg?w=900&h=600&s=1,3,6,40,88,57,194,https://www.tripadvisor.ie/Attraction_Review-g186605-d2322360-Reviews-James_Joyce_Statue-Dublin_County_Dublin.html
1339,Glenmacnass Waterfall,,4.5,Waterfalls,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/13/0a/8a/glenmacnass-waterfall.jpg?w=900&h=600&s=1,0,3,18,40,64,125,https://www.tripadvisor.ie/Attraction_Review-g551595-d7113229-Reviews-Glenmacnass_Waterfall-Laragh_Vale_of_Glendalough_County_Wicklow.html
1341,George's Street Arcade,"Originally built in 1881 as the first European shopping centre ,this has been here since then serving a true Dublin shopping experience , covered indoor market with all types of retail from Jewellers, Barbers, Food cafes ,Gift Stores ,Memorabilia, Vintage Clothing, Books, Accessories shops and much much more , A true gem in the heart of Dublin city.",3.5,Historic Walking Areas • Flea & Street Markets • Shopping Malls,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/a0/bc/c0/we-love-spring-in-the.jpg?w=900&h=600&s=1,6,25,82,90,40,243,https://www.tripadvisor.ie/Attraction_Review-g186605-d189578-Reviews-George_s_Street_Arcade-Dublin_County_Dublin.html
1331,The Medieval City Walls,,4.0,Historic Sites • Points of Interest & Landmarks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/45/41/c1/the-medieval-city-walls.jpg?w=900&h=600&s=1,3,17,45,73,54,192,https://www.tripadvisor.ie/Attraction_Review-g186609-d215973-Reviews-The_Medieval_City_Walls-Galway_County_Galway_Western_Ireland.html
1327,National University of Ireland-Galway (UCG),,4.5,Educational sites,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/5b/0d/ce/in-the-quadrangle.jpg?w=900&h=600&s=1,1,1,9,58,106,175,https://www.tripadvisor.ie/Attraction_Review-g186609-d215921-Reviews-National_University_of_Ireland_Galway_UCG-Galway_County_Galway_Western_Ireland.html
1326,Drumcliffe Church,,4.5,Religious Sites,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/35/e2/d4/die-kirche.jpg?w=900&h=600&s=1,0,3,23,96,80,202,https://www.tripadvisor.ie/Attraction_Review-g211933-d216726-Reviews-Drumcliffe_Church-Drumcliff_County_Sligo_Western_Ireland.html
1323,Curraghmore House and Gardens,"Curraghmore House is the home to the 9th Marquis of Waterford and his family. This estate is Irelands largest private demense with over 2500 acres. Tours are now available through this historic home where visitors ""step back in time "" and enjoy the wonderful stories about the colourful characters that have lived on the estate. Hidden in the shrubbery near the main house,is the most enchanting Shell House,created by Catherine Countess of Tyrone in 1754. The grounds of Curraghmore House,were laid out by the first de la poer-Beresford Earl of Tyrone around 1750 and provide a splendid example of an eighteenth century romantic landscape ,with the house as its centrepiece. In front of the house is the garden in the French manner designed by Louisa,third Lady Waterford. It's formal terraces,with balustrades and statuary,overlook a man made lake. The present day Lord and Lady Waterford are country people by tradition. Farming ,hunting and breeding horses continues as it did centuries ago.",4.5,Historic Sites • Architectural Buildings • Gardens,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/fe/cc/2f/an-aerial-photo-of-the.jpg?w=900&h=600&s=1,2,2,2,20,88,114,https://www.tripadvisor.ie/Attraction_Review-g778064-d267776-Reviews-Curraghmore_House_and_Gardens-Portlaw_County_Waterford.html
1353,Henry Street,,4.0,Points of Interest & Landmarks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/1f/60/57/the-street.jpg?w=900&h=600&s=1,3,8,71,156,115,353,https://www.tripadvisor.ie/Attraction_Review-g186605-d217985-Reviews-Henry_Street-Dublin_County_Dublin.html
1368,Crag Cave,Crag Cave Showcave. Ireland's Most Exiting ShowcaveCrazy Cave Indoor and Outdoor Playcentre.Kingdom Falconry Birds of Prey Flying Displays.Extensive gift centre.The Garden Cafe provides top quality home cooked foods from our award winning chef's.Simply: A Great Day Out !,4.0,Caverns & Caves,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/87/a4/fc/photo0jpg.jpg?w=900&h=600&s=1,19,32,47,81,128,307,https://www.tripadvisor.ie/Attraction_Review-g211912-d216299-Reviews-Crag_Cave-Castleisland_County_Kerry.html
1402,Leopardstown Racecourse,"Official page of Ireland's leading international racecourse & entertainment venue, offering world-class horse racing and a great day out.",4.5,Horse Tracks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/4b/04/5d/the-final-straight.jpg?w=900&h=600&s=1,2,3,5,45,53,108,https://www.tripadvisor.ie/Attraction_Review-g186605-d217984-Reviews-Leopardstown_Racecourse-Dublin_County_Dublin.html
1401,Butter Museum,,4.0,Speciality Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/28/f7/20/the-exterior-of-the-butter.jpg?w=900&h=600&s=1,15,27,94,165,129,430,https://www.tripadvisor.ie/Attraction_Review-g186600-d219233-Reviews-Butter_Museum-Cork_County_Cork.html
1391,Mitchelstown Cave,"One of europes major showcaves, discovered in 1833 by michael condon who was quarrying limestone when his crowbar slipped into a crevasse. He removed a few boulders to retrieve the bar, next minute he found himself looking down into a vast network of passages and caverns. In order to protect the caves natural state guided tours were quickly organised. Tours were conducted through the cave by candlelight untill 1972 when it was the first cave in Ireland to be electrified. Today on the guided tour you visit three massive caverns in which you are surrounded by indescribable dripstone formations and one of europes finest columns the inspiring Tower of Babel which stands some 9m in height. Mitchelstown Cave is situated midway between Cahir and Mitchelstown. Take exits 11 or 12 on the M8. Sat Nav. DMS 52,18'20.7"" 8, 06' 31.4""W Minimum 2 adults for a tour.",4.5,Historic Sites • Points of Interest & Landmarks • Caverns & Caves,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/15/67/47/mitchelstown-caves.jpg?w=900&h=600&s=1,4,5,15,68,224,316,https://www.tripadvisor.ie/Attraction_Review-g12570058-d2229399-Reviews-Mitchelstown_Cave-Burncourt_County_Tipperary.html
1386,Clara Lara Fun Park,,4.0,Amusement & Theme Parks,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1f/75/95/photo0jpg.jpg?w=900&h=600&s=1,25,14,17,57,126,239,https://www.tripadvisor.ie/Attraction_Review-g186605-d1567700-Reviews-Clara_Lara_Fun_Park-Dublin_County_Dublin.html
1384,Ring of Hook,"Less than one hour in length take the Ring of Hook Coastal Drive to soak up the stunning coastal rural scenery this beautiful part of Ireland has to offer, while catching sight of some of our county’s most important built heritage. Follow Ring of Hook Signage starting from Tintern Abbey, on to Fethard village, Baginbun Head, Loftus Hall, Hook Lighthouse, Templar’s Church ruins and finish in Duncannon Village. Full map and brochure available May 2015.",4.5,Scenic Drives,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/04/20/c8/ring-of-hook.jpg?w=900&h=600&s=1,0,1,7,45,146,199,https://www.tripadvisor.ie/Attraction_Review-g186641-d7691801-Reviews-Ring_of_Hook-New_Ross_County_Wexford.html
1417,Bewley's Lunchtime Theatre,,4.5,Theatres,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/9b/eb/4e/bewley-s-lunchtime-theatre.jpg?w=900&h=600&s=1,2,0,2,21,83,108,https://www.tripadvisor.ie/Attraction_Review-g186605-d2520914-Reviews-Bewley_s_Lunchtime_Theatre-Dublin_County_Dublin.html
1434,The Galway Fisheries Watchtower Museum,,4.5,Speciality Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f3/66/d0/20180801-165037-largejpg.jpg?w=900&h=600&s=1,0,1,14,49,60,124,https://www.tripadvisor.ie/Attraction_Review-g186609-d7116522-Reviews-The_Galway_Fisheries_Watchtower_Museum-Galway_County_Galway_Western_Ireland.html
1466,The Workhouse - Donegal Famine Heritage Centre,"The Workhouse is a community heritage centre situated just South West of the village of Dunfanaghy. The Workhouse has been a centre for heritage and cultural events for the community and a central tourist information hub for visitors since 1995. We offer a number of facilities, including a craft shop, a coffee shop, a playpark, an exhibition and visitor information, as well as ample parking and the starting point of the Dunfanaghy Heritage Trail. This once-operational Workhouse is a monument of tragedy that, thanks to the local community, is now a centre for learning and culture for both Dunfanaghy and visitors to the area. Whether you're looking for information on things to do in the area, wanting to take a tour of our exhibition or just after a wee coffee and cake, make sure to call in and visit us!",4.0,Historic Sites • History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/a4/78/40/the-workhouse-construction.jpg?w=900&h=600&s=1,1,9,16,49,63,138,https://www.tripadvisor.ie/Attraction_Review-g212536-d214832-Reviews-The_Workhouse_Donegal_Famine_Heritage_Centre-Dunfanaghy_County_Donegal.html
1465,Wexford Lavender Farm,"Wexford Lavender Farm, Ireland's first dedicated organic Lavender Farm. Located in beautiful countryside in North Wexford off the beaten track. Two fields of lavender (two acres each) with different varieties of Lavender plants, woodland walks (3 routes ranging from 2 - 7 kilometres) Restaurant, giftshop, outdoor playground, indoor playroom, Artists Attic craft room (summer months) and plant sales (summer months), quad barrel train ride suitable for children 3+",4.5,Farms,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/9f/29/a1/beautiful-day.jpg?w=900&h=600&s=1,2,4,9,28,60,103,https://www.tripadvisor.ie/Attraction_Review-g1391457-d6599193-Reviews-Wexford_Lavender_Farm-Inch_County_Wexford.html
1482,Smock Alley Theatre 1662,"Dublin's newest oldest theatre. Enjoys contemporary takes on the classic and the excitement of the emerging artist. Smock Alley was the first Theatre Royal built in Dublin. John Ogilby opened it in 1662 as part of the Restoration of the British monarchy and King Charles II in 1660, along with the London’s Drury Lane (1662) and the Lincoln’s Inn Fields (1661). It was the first custom-built theatre in the city and still remains in substantially the same form, making it one of the most important sites in European theatre history. For more than a century, Smock Alley put Irish theatre on the European map, acting as the very core of an Ireland striving to find its own voice. If we are to ask historically what makes theatre such an important part of culture today, we would need to go back more than two centuries before the founding of The Abbey Theatre, to the Smock Alley Theatre of the 17th century.",4.5,Theatres,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/9d/96/cc/the-upper-room.jpg?w=900&h=600&s=1,1,2,5,17,106,131,https://www.tripadvisor.ie/Attraction_Review-g186605-d3365821-Reviews-Smock_Alley_Theatre_1662-Dublin_County_Dublin.html
1484,Renvyle Beach,,4.5,Beaches,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/a8/00/53/renvyle-beach.jpg?w=900&h=600&s=1,0,2,3,30,102,137,https://www.tripadvisor.ie/Attraction_Review-g551537-d1791170-Reviews-Renvyle_Beach-Renvyle_County_Galway_Western_Ireland.html
1456,Peter Cox Photography Gallery,"This gallery is a beautiful open space showcasing the work of Irish landscape photographer Peter Cox. Located in the heart of Killarney town, you will find a range of stunning photographs of the Irish landscape to suit all budgets. We have a no-hassle shipping service anywhere in the world, and our friendly staff will help you make the perfect choice for your piece of original art.",4.5,Art Galleries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/06/21/27/peter-cox-photography.jpg?w=900&h=600&s=1,0,0,3,25,93,121,https://www.tripadvisor.ie/Attraction_Review-g186612-d2389345-Reviews-Peter_Cox_Photography_Gallery-Killarney_County_Kerry.html
1452,Airfield Estate,"Airfield Estate is Dublin’s only working farm, gardens, kitchen, education & food destination. Located in the heart of Dundrum, Dublin 14. Open Wednesday - Sunday from 9:30 am - 5 pm for a fun-filled day out for all ages. Make friends with our goats, pigs, hens and donkeys and if you time it right you’ll see them getting fed and looked after by our farm team. Explore the Overend’s vintage car garage to learn more about the Estate’s historic importance and original artefacts. Enjoy seasonal walking trails taking in the native woodland and bounty of wildlife on the estate. Take in our beautiful gardens, designed by Head Gardener Colm O’Driscoll and internationally renowned guest gardeners – with century-old redwoods and fruit trees. This is the perfect spot for a chat, a good book or a picnic. We’ve miles of tracks and paths to explore and play areas dotted all over the estate for kids of all ages!",3.5,Nature & Wildlife Areas • Farms • Gardens,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e8/1d/28/summer-meadow-at-airfield.jpg?w=900&h=600&s=1,41,29,34,64,118,286,https://www.tripadvisor.ie/Attraction_Review-g186605-d5480652-Reviews-Airfield_Estate-Dublin_County_Dublin.html
1451,Secret Valley Wildlife Park,,4.0,Nature & Wildlife Areas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/6d/16/5d/secret-valley-wildlife.jpg?w=900&h=600&s=1,9,9,14,26,87,145,https://www.tripadvisor.ie/Attraction_Review-g186643-d4819348-Reviews-Secret_Valley_Wildlife_Park-Wexford_County_Wexford.html
1528,Loop Head Lighthouse,,4.5,Points of Interest & Landmarks • Lookouts • Lighthouses • Observation Decks & Towers • Scenic Walking Areas,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/77/40/03/the-edge-of-ireland-is.jpg?w=900&h=600&s=1,2,3,5,26,69,104,https://www.tripadvisor.ie/Attraction_Review-g3199003-d10479793-Reviews-Loop_Head_Lighthouse-Kilbaha_County_Clare.html
1525,Kerry Bog Village Museum,,4.0,History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/91/13/45/authentic-cottage.jpg?w=900&h=600&s=1,20,25,68,127,109,349,https://www.tripadvisor.ie/Attraction_Review-g211916-d215117-Reviews-Kerry_Bog_Village_Museum-Glenbeigh_County_Kerry.html
1526,Irish Family History Centre,The Irish Family History Centre as part of EPIC Ireland offers a historical family research service. The Irish Family History Centre will brings an exciting way for visitors to search for Irish Ancestors and discover their own unique family story while exploring Irish heritage along the way. You can also talk to one of our research experts at the centre who will help you with an brick walls you may have.,4.5,Visitor Centres • History Museums,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/74/82/3c/irish-family-history.jpg?w=900&h=600&s=1,1,3,13,12,90,119,https://www.tripadvisor.ie/Attraction_Review-g186605-d10309040-Reviews-Irish_Family_History_Centre-Dublin_County_Dublin.html
1512,The Porterhouse Brewing Company,,4.5,Breweries,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/95/63/72/impression-on-bars.jpg?w=900&h=600&s=1,11,8,47,187,314,567,https://www.tripadvisor.ie/Attraction_Review-g186605-d523136-Reviews-The_Porterhouse_Brewing_Company-Dublin_County_Dublin.html
